user_id,user_grade,user_sex,user_region,user_city,user_community,user_school,user_current_grade,user_created_at,user_updated_at,pre_tests_res_id,pre_tests_res_test_id,pre_tests_res_answer,pre_tests_res_time,pre_tests_res_count,pre_tests_res_status,pre_tests_res_date,tests_question_id,tests_question_right_answers,region_name,answers_checked,topic
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3071,2920,"1,7",302,2,1,2019-06-07 08:15:13,2920,"1,7",Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3072,2921,"3,7",302,2,1,2019-06-07 08:15:13,2921,"3,7",Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3073,2922,1,302,2,1,2019-06-07 08:15:13,2922,1,Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3074,2923,1,302,2,1,2019-06-07 08:15:13,2923,1,Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3075,2924,1,302,2,1,2019-06-07 08:15:13,2924,2,Armavir,0,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3076,2925,1,302,2,1,2019-06-07 08:15:13,2925,1,Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3077,2926,1,302,2,1,2019-06-07 08:15:13,2926,2,Armavir,0,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3078,2927,2,302,2,1,2019-06-07 08:15:13,2927,2,Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3079,2928,2,302,2,1,2019-06-07 08:15:13,2928,1,Armavir,0,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3080,2929,2,302,2,1,2019-06-07 08:15:13,2929,1,Armavir,0,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3081,2930,1,302,2,1,2019-06-07 08:15:13,2930,1,Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3082,2931,1,302,2,1,2019-06-07 08:15:13,2931,1,Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3083,2932,4,302,2,1,2019-06-07 08:15:13,2932,3,Armavir,0,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3084,2933,2,302,2,1,2019-06-07 08:15:13,2933,2,Armavir,1,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3085,2934,4,302,2,1,2019-06-07 08:15:13,2934,1,Armavir,0,HIV/AIDs
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3086,2935,2,302,2,1,2019-06-07 08:15:13,2935,2,Armavir,1,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3087,2936,1,302,2,1,2019-06-07 08:15:13,2936,1,Armavir,1,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3088,2937,1,302,2,1,2019-06-07 08:15:13,2937,2,Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3089,2938,2,302,2,1,2019-06-07 08:15:13,2938,1,Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3090,2939,1,302,2,1,2019-06-07 08:15:13,2939,1,Armavir,1,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3091,2940,2,302,2,1,2019-06-07 08:15:13,2940,2,Armavir,1,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3092,2941,2,302,2,1,2019-06-07 08:15:13,2941,1,Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3093,2942,1,302,2,1,2019-06-07 08:15:13,2942,1,Armavir,1,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3094,2943,2,302,2,1,2019-06-07 08:15:13,2943,1,Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3095,2944,1,302,2,1,2019-06-07 08:15:13,2944,2,Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3096,2945,2,302,2,1,2019-06-07 08:15:13,2945,1,Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3097,2946,1,302,2,1,2019-06-07 08:15:13,2946,1,Armavir,1,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3098,2947,1,302,2,1,2019-06-07 08:15:13,2947,2,Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3099,2948,1,302,2,1,2019-06-07 08:15:13,2948,1,Armavir,1,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3100,2949,"1,8",302,2,1,2019-06-07 08:15:13,2949,"1,5,7,8",Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3101,2950,"5,7",302,2,1,2019-06-07 08:15:13,2950,"5,7",Armavir,1,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3102,2951,1,302,2,1,2019-06-07 08:15:13,2951,,Armavir,0,contraceptives
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3103,2952,1,302,2,1,2019-06-07 08:15:13,2952,"6,7,8,9,10",Armavir,1,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3104,2953,2,302,2,1,2019-06-07 08:15:13,2953,"6,7,8,9,10",Armavir,2,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3105,2954,2,302,2,1,2019-06-07 08:15:13,2954,"6,7,8,9,10",Armavir,2,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3106,2955,2,302,2,1,2019-06-07 08:15:13,2955,"6,7,8,9,10",Armavir,2,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3107,2956,2,302,2,1,2019-06-07 08:15:13,2956,"6,7,8,9,10",Armavir,2,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3108,2957,2,302,2,1,2019-06-07 08:15:13,2957,"6,7,8,9,10",Armavir,2,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3109,2958,2,302,2,1,2019-06-07 08:15:13,2958,"6,7,8,9,10",Armavir,2,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3110,2959,1,302,2,1,2019-06-07 08:15:13,2959,"6,7,8,9,10",Armavir,1,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3111,2960,2,302,2,1,2019-06-07 08:15:13,2960,"6,7,8,9,10",Armavir,2,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3112,2961,2,302,2,1,2019-06-07 08:15:13,2961,"6,7,8,9,10",Armavir,2,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3113,2962,1,302,2,1,2019-06-07 08:15:13,2962,"6,7,8,9,10",Armavir,1,attitudes
59,11,1,11,10,239,508,11,2019-06-07 07:36:53,2019-06-07 07:36:53,3114,2963,1,302,2,1,2019-06-07 08:15:13,2963,"6,7,8,9,10",Armavir,1,attitudes
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11564,2920,"1,7",500,2,1,2019-06-20 08:57:54,2920,"1,7",Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11565,2921,"3,7",500,2,1,2019-06-20 08:57:54,2921,"3,7",Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11566,2922,1,500,2,1,2019-06-20 08:57:54,2922,1,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11567,2923,1,500,2,1,2019-06-20 08:57:54,2923,1,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11568,2924,1,500,2,1,2019-06-20 08:57:54,2924,2,Armavir,0,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11569,2925,1,500,2,1,2019-06-20 08:57:54,2925,1,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11570,2926,2,500,2,1,2019-06-20 08:57:54,2926,2,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11571,2927,2,500,2,1,2019-06-20 08:57:54,2927,2,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11572,2928,2,500,2,1,2019-06-20 08:57:54,2928,1,Armavir,0,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11573,2929,1,500,2,1,2019-06-20 08:57:54,2929,1,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11574,2930,1,500,2,1,2019-06-20 08:57:54,2930,1,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11575,2931,1,500,2,1,2019-06-20 08:57:54,2931,1,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11576,2932,1,500,2,1,2019-06-20 08:57:54,2932,3,Armavir,0,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11577,2933,2,500,2,1,2019-06-20 08:57:54,2933,2,Armavir,1,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11578,2934,4,500,2,1,2019-06-20 08:57:54,2934,1,Armavir,0,HIV/AIDs
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11579,2935,2,500,2,1,2019-06-20 08:57:54,2935,2,Armavir,1,contraceptives
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11580,2936,1,500,2,1,2019-06-20 08:57:54,2936,1,Armavir,1,contraceptives
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11581,2937,2,500,2,1,2019-06-20 08:57:54,2937,2,Armavir,1,contraceptives
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11582,2938,2,500,2,1,2019-06-20 08:57:54,2938,1,Armavir,0,contraceptives
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11583,2939,1,500,2,1,2019-06-20 08:57:54,2939,1,Armavir,1,contraceptives
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11584,2940,1,500,2,1,2019-06-20 08:57:54,2940,2,Armavir,0,contraceptives
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11585,2941,1,500,2,1,2019-06-20 08:57:54,2941,1,Armavir,1,contraceptives
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11586,2942,1,500,2,1,2019-06-20 08:57:54,2942,1,Armavir,1,contraceptives
140,11,0,11,11,254,539,9,2019-06-12 10:41:45,2019-06-20 14:39:32,11587,2943,2,500,2,1,2019-06-20 08:57:54,2943,1,Armavir,0,contraceptives
