user_id,user_grade,user_sex,user_region,user_city,user_community,user_school,user_current_grade,user_created_at,user_updated_at,pre_tests_res_id,pre_tests_res_test_id,pre_tests_res_answer,pre_tests_res_time,pre_tests_res_count,pre_tests_res_status,pre_tests_res_date,tests_question_id,tests_question_right_answers,region_name,answers_checked,topic
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4721,2315,1,391,1,1,2019-06-11 10:33:24,2315,1,Armavir,1,gender_sex
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4722,2316,2,391,1,1,2019-06-11 10:33:24,2316,2,Armavir,1,gender_sex
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4723,2317,1,391,1,1,2019-06-11 10:33:24,2317,"1,2,3,5",Armavir,1,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4724,2318,10,391,1,1,2019-06-11 10:33:24,2318,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4725,2319,10,391,1,1,2019-06-11 10:33:24,2319,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4726,2320,1,391,1,1,2019-06-11 10:33:24,2320,"1,2,3,5",Armavir,1,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4727,2321,10,391,1,1,2019-06-11 10:33:24,2321,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4728,2322,9,391,1,1,2019-06-11 10:33:24,2322,"1,2,3,5",Armavir,9,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4729,2323,10,391,1,1,2019-06-11 10:33:24,2323,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4730,2324,10,391,1,1,2019-06-11 10:33:24,2324,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4731,2325,1,391,1,1,2019-06-11 10:33:24,2325,"1,2,3,5",Armavir,1,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4732,2326,1,391,1,1,2019-06-11 10:33:24,2326,"1,2,3,5",Armavir,1,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4733,2327,10,391,1,1,2019-06-11 10:33:24,2327,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4734,2328,10,391,1,1,2019-06-11 10:33:24,2328,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4735,2329,2,391,1,1,2019-06-11 10:33:24,2329,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4736,2330,1,391,1,1,2019-06-11 10:33:24,2330,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4737,2331,2,391,1,1,2019-06-11 10:33:24,2331,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4738,2332,1,391,1,1,2019-06-11 10:33:24,2332,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4739,2333,2,391,1,1,2019-06-11 10:33:24,2333,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4740,2334,1,391,1,1,2019-06-11 10:33:24,2334,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4741,2335,2,391,1,1,2019-06-11 10:33:24,2335,1,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4742,2336,1,391,1,1,2019-06-11 10:33:24,2336,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4743,2337,1,391,1,1,2019-06-11 10:33:24,2337,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4744,2338,1,391,1,1,2019-06-11 10:33:24,2338,2,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4745,2339,2,391,1,1,2019-06-11 10:33:24,2339,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4746,2340,2,391,1,1,2019-06-11 10:33:24,2340,1,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4747,2341,2,391,1,1,2019-06-11 10:33:24,2341,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4748,2342,2,391,1,1,2019-06-11 10:33:24,2342,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4749,2343,1,391,1,1,2019-06-11 10:33:24,2343,2,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4750,2344,1,391,1,1,2019-06-11 10:33:24,2344,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4751,2345,1,391,1,1,2019-06-11 10:33:24,2345,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4752,2346,1,391,1,1,2019-06-11 10:33:24,2346,1,Armavir,1,hygiene
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4753,2347,1,391,1,1,2019-06-11 10:33:24,2347,1,Armavir,1,hygiene
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4754,2348,2,391,1,1,2019-06-11 10:33:24,2348,3,Armavir,0,doctor_referral
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4755,2349,4,391,1,1,2019-06-11 10:33:24,2349,2,Armavir,0,doctor_referral
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4756,2350,4,391,1,1,2019-06-11 10:33:24,2350,3,Armavir,0,doctor_referral
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4757,2351,1,391,1,1,2019-06-11 10:33:24,2351,3,Armavir,0,doctor_referral
