user_id,user_grade,user_sex,user_region,user_city,user_community,user_school,user_current_grade,user_created_at,user_updated_at,pre_tests_res_id,pre_tests_res_test_id,pre_tests_res_answer,pre_tests_res_time,pre_tests_res_count,pre_tests_res_status,pre_tests_res_date,tests_question_id,tests_question_right_answers,region_name,answers_checked,topic
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4795,2315,4,238,2,1,2019-06-11 13:21:59,2315,1,Armavir,0,gender_sex
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4796,2316,1,238,2,1,2019-06-11 13:21:59,2316,2,Armavir,0,gender_sex
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4797,2318,10,238,2,1,2019-06-11 13:21:59,2318,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4798,2319,1,238,2,1,2019-06-11 13:21:59,2319,"1,2,3,5",Armavir,1,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4799,2320,1,238,2,1,2019-06-11 13:21:59,2320,"1,2,3,5",Armavir,1,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4800,2323,10,238,2,1,2019-06-11 13:21:59,2323,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4801,2324,10,238,2,1,2019-06-11 13:21:59,2324,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4802,2325,10,238,2,1,2019-06-11 13:21:59,2325,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4803,2326,1,238,2,1,2019-06-11 13:21:59,2326,"1,2,3,5",Armavir,1,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4804,2327,10,238,2,1,2019-06-11 13:21:59,2327,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4805,2328,10,238,2,1,2019-06-11 13:21:59,2328,"1,2,3,5",Armavir,10,attitudes
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4806,2329,2,238,2,1,2019-06-11 13:21:59,2329,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4807,2330,1,238,2,1,2019-06-11 13:21:59,2330,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4808,2331,1,238,2,1,2019-06-11 13:21:59,2331,2,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4809,2332,1,238,2,1,2019-06-11 13:21:59,2332,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4810,2333,2,238,2,1,2019-06-11 13:21:59,2333,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4811,2334,1,238,2,1,2019-06-11 13:21:59,2334,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4812,2335,2,238,2,1,2019-06-11 13:21:59,2335,1,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4813,2339,2,238,2,1,2019-06-11 13:21:59,2339,2,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4814,2340,1,238,2,1,2019-06-11 13:21:59,2340,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4815,2341,1,238,2,1,2019-06-11 13:21:59,2341,2,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4816,2342,1,238,2,1,2019-06-11 13:21:59,2342,2,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4817,2343,1,238,2,1,2019-06-11 13:21:59,2343,2,Armavir,0,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4818,2344,1,238,2,1,2019-06-11 13:21:59,2344,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4819,2345,1,238,2,1,2019-06-11 13:21:59,2345,1,Armavir,1,puberty
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4820,2346,1,238,2,1,2019-06-11 13:21:59,2346,1,Armavir,1,hygiene
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4821,2347,1,238,2,1,2019-06-11 13:21:59,2347,1,Armavir,1,hygiene
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4822,2350,1,238,2,1,2019-06-11 13:21:59,2350,3,Armavir,0,doctor_referral
116,8,0,11,11,101,547,10,2019-06-11 10:26:40,2019-07-23 13:34:13,4823,2351,2,238,2,1,2019-06-11 13:21:59,2351,3,Armavir,0,doctor_referral
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5659,2315,1,258,2,1,2019-06-11 20:35:11,2315,1,Armavir,1,gender_sex
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5660,2316,1,258,2,1,2019-06-11 20:35:11,2316,2,Armavir,0,gender_sex
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5661,2317,1,258,2,1,2019-06-11 20:35:11,2317,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5662,2318,1,258,2,1,2019-06-11 20:35:11,2318,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5663,2319,1,258,2,1,2019-06-11 20:35:11,2319,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5664,2320,1,258,2,1,2019-06-11 20:35:11,2320,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5665,2321,1,258,2,1,2019-06-11 20:35:11,2321,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5666,2322,1,258,2,1,2019-06-11 20:35:11,2322,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5667,2323,1,258,2,1,2019-06-11 20:35:11,2323,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5668,2324,1,258,2,1,2019-06-11 20:35:11,2324,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5669,2325,1,258,2,1,2019-06-11 20:35:11,2325,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5670,2326,1,258,2,1,2019-06-11 20:35:11,2326,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5671,2327,10,258,2,1,2019-06-11 20:35:11,2327,"1,2,3,5",Armavir,10,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5672,2328,1,258,2,1,2019-06-11 20:35:11,2328,"1,2,3,5",Armavir,1,attitudes
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5673,2329,2,258,2,1,2019-06-11 20:35:11,2329,2,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5674,2330,1,258,2,1,2019-06-11 20:35:11,2330,1,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5675,2331,1,258,2,1,2019-06-11 20:35:11,2331,2,Armavir,0,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5676,2332,1,258,2,1,2019-06-11 20:35:11,2332,1,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5677,2333,2,258,2,1,2019-06-11 20:35:11,2333,2,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5678,2334,2,258,2,1,2019-06-11 20:35:11,2334,1,Armavir,0,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5679,2335,1,258,2,1,2019-06-11 20:35:11,2335,1,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5680,2336,1,258,2,1,2019-06-11 20:35:11,2336,1,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5681,2337,1,258,2,1,2019-06-11 20:35:11,2337,1,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5682,2338,1,258,2,1,2019-06-11 20:35:11,2338,2,Armavir,0,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5683,2339,1,258,2,1,2019-06-11 20:35:11,2339,2,Armavir,0,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5684,2340,1,258,2,1,2019-06-11 20:35:11,2340,1,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5685,2341,1,258,2,1,2019-06-11 20:35:11,2341,2,Armavir,0,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5686,2342,2,258,2,1,2019-06-11 20:35:11,2342,2,Armavir,1,puberty
126,8,0,11,11,279,571,9,2019-06-11 13:20:34,2019-06-11 20:40:59,5687,2343,2,258,2,1,2019-06-11 20:35:11,2343,2,Armavir,1,puberty
